48;55;63;70;74;0;0;0
48;60;63;67;70;0;0;0
53;60;63;68;72;75;0;0
51;62;67;70;77;0;0;0
48;55;63;70;74;0;0;0
48;60;63;67;70;0;0;0
53;60;63;68;72;75;0;0
51;62;67;70;77;0;0;0
48;55;63;70;74;0;0;0
46;70;73;65;84;87;0;0
65;0;0;0;0;0;0;0
68;0;0;0;0;0;0;0
77;0;0;0;0;0;0;0
53;65;68;72;87;79;0;0
67;0;0;0;0;0;0;0
77;0;0;0;0;0;0;0
72;0;0;0;0;0;0;0
80;0;0;0;0;0;0;0
46;70;73;65;84;87;0;0
65;0;0;0;0;0;0;0
68;0;0;0;0;0;0;0
77;0;0;0;0;0;0;0
53;65;68;72;87;79;0;0
67;0;0;0;0;0;0;0
77;0;0;0;0;0;0;0
80;0;0;0;0;0;0;0
44;63;68;72;79;0;0;0
72;0;0;0;0;0;0;0
68;0;0;0;0;0;0;0
63;0;0;0;0;0;0;0
54;66;70;73;77;0;0;0
75;0;0;0;0;0;0;0
80;0;0;0;0;0;0;0
68;0;0;0;0;0;0;0
44;63;68;72;79;0;0;0
72;0;0;0;0;0;0;0
68;0;0;0;0;0;0;0
63;0;0;0;0;0;0;0
54;66;70;73;77;0;0;0
75;0;0;0;0;0;0;0
80;0;0;0;0;0;0;0
68;0;0;0;0;0;0;0
42;61;66;70;77;0;0;0
51;63;66;70;73;0;0;0
53;65;68;72;0;0;0;0
80;0;0;0;0;0;0;0
85;0;0;0;0;0;0;0
72;0;0;0;0;0;0;0
47;66;71;74;0;0;0;0
76;0;0;0;0;0;0;0
54;66;69;73;0;0;0;0
54;66;69;73;0;0;0;0
78;0;0;0;0;0;0;0
47;66;71;74;0;0;0;0
78;0;0;0;0;0;0;0
83;0;0;0;0;0;0;0
47;66;71;74;0;0;0;0
76;0;0;0;0;0;0;0
54;66;69;73;0;0;0;0
54;66;69;73;0;0;0;0
78;0;0;0;0;0;0;0
47;66;71;74;0;0;0;0
78;0;0;0;0;0;0;0
83;0;0;0;0;0;0;0
37;61;65;56;70;0;0;0
39;63;66;58;68;0;0;0
41;65;58;60;75;0;0;0
44;56;60;63;65;70;0;0
46;65;70;73;80;84;0;0
65;0;0;0;0;0;0;0
68;0;0;0;0;0;0;0
49;65;68;73;87;0;0;0
61;0;0;0;0;0;0;0
70;0;0;0;0;0;0;0
48;67;72;75;82;0;0;0
42;61;66;70;77;80;0;0
51;63;66;70;73;0;0;0
53;65;68;72;75;0;0;0
42;61;66;70;77;0;0;0
42;61;66;70;77;80;0;0
51;63;66;70;73;0;0;0
53;65;68;72;75;0;0;0
42;61;66;70;77;0;0;0
41;60;65;68;0;0;0;0
77;0;0;0;0;0;0;0
49;61;65;68;82;0;0;0
49;61;65;68;0;0;0;0
77;0;0;0;0;0;0;0
51;63;68;70;0;0;0;0
84;0;0;0;0;0;0;0
82;0;0;0;0;0;0;0
80;0;0;0;0;0;0;0
41;60;65;68;0;0;0;0
77;0;0;0;0;0;0;0
49;61;65;68;82;0;0;0
49;61;65;68;0;0;0;0
77;0;0;0;0;0;0;0
51;63;68;70;0;0;0;0
84;0;0;0;0;0;0;0
82;0;0;0;0;0;0;0
80;0;0;0;0;0;0;0
40;59;64;67;74;0;0;0
48;60;62;67;71;0;0;0
48;60;62;67;71;0;0;0
48;60;64;67;71;0;0;0
55;0;0;0;0;0;0;0
50;62;66;69;0;0;0;0
81;0;0;0;0;0;0;0
83;0;0;0;0;0;0;0
40;59;64;67;74;0;0;0
48;60;62;67;71;0;0;0
48;60;62;67;71;0;0;0
48;60;64;67;71;0;0;0
55;0;0;0;0;0;0;0
50;62;66;69;0;0;0;0
81;0;0;0;0;0;0;0
83;0;0;0;0;0;0;0
37;56;61;71;0;0;0;0
80;0;0;0;0;0;0;0
40;56;59;64;75;0;0;0
44;56;59;63;0;0;0;0
83;0;0;0;0;0;0;0
59;0;0;0;0;0;0;0
40;56;59;64;73;75;0;0
37;56;61;71;0;0;0;0
80;0;0;0;0;0;0;0
40;56;59;64;75;0;0;0
44;56;59;63;0;0;0;0
83;0;0;0;0;0;0;0
59;0;0;0;0;0;0;0
40;56;59;64;73;75;0;0
45;57;64;67;71;72;76;0
45;57;64;67;71;72;76;0
52;59;66;67;71;74;0;0
40;47;55;59;62;64;74;0
47;57;63;67;74;0;0;0
47;54;57;61;62;66;0;0
61;64;68;71;0;0;0;0
80;0;0;0;0;0;0;0
68;71;75;78;0;0;0;0
64;68;71;75;0;0;0;0
75;0;0;0;0;0;0;0
59;0;0;0;0;0;0;0
70;0;0;0;0;0;0;0
61;64;68;71;0;0;0;0
80;0;0;0;0;0;0;0
68;71;75;78;0;0;0;0
64;68;71;75;0;0;0;0
75;0;0;0;0;0;0;0
59;0;0;0;0;0;0;0
70;0;0;0;0;0;0;0
61;64;68;71;0;0;0;0
55;62;65;70;0;0;0;0
51;58;63;67;70;74;77;0
48;60;63;67;70;0;0;0
48;55;58;63;67;70;74;0
51;58;63;67;70;74;77;0
52;59;64;67;71;0;0;0
52;59;64;66;71;0;0;0
45;57;60;64;67;71;72;76
47;52;54;59;62;66;67;71
51;59;63;66;71;0;0;0
52;59;64;67;71;0;0;0
52;59;64;66;71;0;0;0
45;57;60;64;67;71;72;76
47;52;54;59;62;66;67;71
51;59;63;66;71;0;0;0
41;65;68;60;75;79;0;0
51;63;67;70;74;77;0;0
48;60;63;67;82;0;0;0
51;63;67;70;74;77;0;0
51;63;67;70;84;0;0;0
37;61;65;56;72;0;0;0
41;65;56;60;75;0;0;0
37;61;65;56;72;0;0;0
65;0;0;0;0;0;0;0
41;65;56;60;75;0;0;0
70;0;0;0;0;0;0;0
37;61;65;56;72;0;0;0
41;65;56;60;75;0;0;0
37;61;65;56;72;0;0;0
65;0;0;0;0;0;0;0
41;65;56;60;75;0;0;0
70;0;0;0;0;0;0;0
37;61;64;56;71;75;0;0
68;0;0;0;0;0;0;0
71;0;0;0;0;0;0;0
40;64;56;59;75;78;0;0
76;0;0;0;0;0;0;0
80;0;0;0;0;0;0;0
37;61;64;56;71;75;0;0
68;0;0;0;0;0;0;0
71;0;0;0;0;0;0;0
40;64;56;59;75;78;0;0
76;0;0;0;0;0;0;0
80;0;0;0;0;0;0;0
41;65;68;60;0;0;0;0
65;0;0;0;0;0;0;0
68;0;0;0;0;0;0;0
77;0;0;0;0;0;0;0
48;60;63;67;82;0;0;0
67;0;0;0;0;0;0;0
79;0;0;0;0;0;0;0
77;0;0;0;0;0;0;0
80;0;0;0;0;0;0;0
84;0;0;0;0;0;0;0
41;65;68;60;0;0;0;0
65;0;0;0;0;0;0;0
68;0;0;0;0;0;0;0
77;0;0;0;0;0;0;0
48;60;63;67;82;0;0;0
67;0;0;0;0;0;0;0
79;0;0;0;0;0;0;0
77;0;0;0;0;0;0;0
80;0;0;0;0;0;0;0
84;0;0;0;0;0;0;0
46;65;70;73;80;84;0;0
65;0;0;0;0;0;0;0
68;0;0;0;0;0;0;0
82;0;0;0;0;0;0;0
77;0;0;0;0;0;0;0
70;0;0;0;0;0;0;0
54;66;70;73;77;0;0;0
70;0;0;0;0;0;0;0
56;68;70;75;77;0;0;0
46;65;70;73;80;0;0;0
70;0;0;0;0;0;0;0
46;65;70;73;80;84;0;0
65;0;0;0;0;0;0;0
68;0;0;0;0;0;0;0
82;0;0;0;0;0;0;0
77;0;0;0;0;0;0;0
70;0;0;0;0;0;0;0
54;66;70;73;77;0;0;0
70;0;0;0;0;0;0;0
56;68;70;75;77;0;0;0
46;65;70;73;80;0;0;0
70;0;0;0;0;0;0;0
49;54;58;0;0;0;0;0
65;0;0;0;0;0;0;0
92;0;0;0;0;0;0;0
90;0;0;0;0;0;0;0
89;0;0;0;0;0;0;0
82;0;0;0;0;0;0;0
80;0;0;0;0;0;0;0
87;0;0;0;0;0;0;0
77;0;0;0;0;0;0;0
49;60;0;0;0;0;0;0
89;56;0;0;0;0;0;0
77;0;0;0;0;0;0;0
65;0;0;0;0;0;0;0
80;0;0;0;0;0;0;0
56;0;0;0;0;0;0;0
73;0;0;0;0;0;0;0
75;0;0;0;0;0;0;0
49;54;58;0;0;0;0;0
65;0;0;0;0;0;0;0
92;0;0;0;0;0;0;0
90;0;0;0;0;0;0;0
89;0;0;0;0;0;0;0
82;0;0;0;0;0;0;0
80;0;0;0;0;0;0;0
87;0;0;0;0;0;0;0
77;0;0;0;0;0;0;0
49;60;0;0;0;0;0;0
89;56;0;0;0;0;0;0
77;0;0;0;0;0;0;0
65;0;0;0;0;0;0;0
80;0;0;0;0;0;0;0
56;0;0;0;0;0;0;0
73;0;0;0;0;0;0;0
75;0;0;0;0;0;0;0
50;54;57;61;64;0;0;0
81;0;0;0;0;0;0;0
80;0;0;0;0;0;0;0
76;0;0;0;0;0;0;0
73;0;0;0;0;0;0;0
50;54;57;61;64;0;0;0
73;0;0;0;0;0;0;0
71;0;0;0;0;0;0;0
73;0;0;0;0;0;0;0
52;56;59;64;0;0;0;0
76;0;0;0;0;0;0;0
73;0;0;0;0;0;0;0
54;57;61;64;0;0;0;0
81;0;0;0;0;0;0;0
54;57;61;64;68;0;0;0
80;0;0;0;0;0;0;0
76;0;0;0;0;0;0;0
73;0;0;0;0;0;0;0
54;57;61;64;68;0;0;0
73;0;0;0;0;0;0;0
71;0;0;0;0;0;0;0
57;61;64;68;71;73;0;0
57;59;61;64;68;0;0;0
83;0;0;0;0;0;0;0
85;0;0;0;0;0;0;0
31;53;58;60;0;0;0;0
62;74;86;0;0;0;0;0
72;84;0;0;0;0;0;0
53;58;60;62;70;82;0;0
62;0;0;0;0;0;0;0
53;58;60;62;70;82;0;0
38;53;57;60;62;72;84;0
74;86;0;0;0;0;0;0
37;52;56;59;0;0;0;0
62;0;0;0;0;0;0;0
36;0;0;0;0;0;0;0
51;55;58;0;0;0;0;0
65;77;0;0;0;0;0;0
62;0;0;0;0;0;0;0
72;84;0;0;0;0;0;0
36;0;0;0;0;0;0;0
51;55;58;0;0;0;0;0
62;0;0;0;0;0;0;0
39;0;0;0;0;0;0;0
50;55;58;0;0;0;0;0
62;0;0;0;0;0;0;0
62;0;0;0;0;0;0;0
70;82;0;0;0;0;0;0
31;53;58;60;0;0;0;0
62;74;86;0;0;0;0;0
72;84;0;0;0;0;0;0
53;58;60;62;70;82;0;0
62;0;0;0;0;0;0;0
53;58;60;62;70;82;0;0
38;53;57;60;62;72;84;0
74;86;0;0;0;0;0;0
37;52;56;59;0;0;0;0
62;0;0;0;0;0;0;0
36;0;0;0;0;0;0;0
51;55;58;0;0;0;0;0
77;89;0;0;0;0;0;0
62;0;0;0;0;0;0;0
79;91;0;0;0;0;0;0
36;0;0;0;0;0;0;0
51;55;58;0;0;0;0;0
62;0;0;0;0;0;0;0
39;0;0;0;0;0;0;0
50;55;58;0;0;0;0;0
62;77;89;0;0;0;0;0
62;70;82;0;0;0;0;0
42;54;65;58;61;0;0;0
54;61;42;58;65;70;0;0
73;0;0;0;0;0;0;0
77;0;0;0;0;0;0;0
75;0;0;0;0;0;0;0
72;0;0;0;0;0;0;0
73;72;0;0;0;0;0;0
68;0;0;0;0;0;0;0
39;51;54;58;61;0;0;0
68;0;0;0;0;0;0;0
39;54;58;51;61;0;0;0
68;0;0;0;0;0;0;0
65;0;0;0;0;0;0;0
63;68;0;0;0;0;0;0
70;0;0;0;0;0;0;0
73;0;0;0;0;0;0;0
42;54;58;61;65;0;0;0
54;58;61;65;70;42;0;0
73;0;0;0;0;0;0;0
77;0;0;0;0;0;0;0
75;0;0;0;0;0;0;0
72;0;0;0;0;0;0;0
73;80;0;0;0;0;0;0
77;0;0;0;0;0;0;0
39;51;54;58;61;0;0;0
77;0;0;0;0;0;0;0
39;51;54;58;61;0;0;0
77;0;0;0;0;0;0;0
75;0;0;0;0;0;0;0
63;68;0;0;0;0;0;0
54;58;39;51;0;0;0;0
70;0;0;0;0;0;0;0
73;0;0;0;0;0;0;0
46;58;60;68;61;0;0;0
72;0;0;0;0;0;0;0
44;60;64;66;68;0;0;0
56;0;0;0;0;0;0;0
70;0;0;0;0;0;0;0
64;66;48;60;0;0;0;0
68;0;0;0;0;0;0;0
48;56;60;64;66;0;0;0
56;60;49;61;65;0;0;0
63;68;0;0;0;0;0;0
72;0;0;0;0;0;0;0
41;60;53;68;0;0;0;0
61;0;0;0;0;0;0;0
66;0;0;0;0;0;0;0
61;0;0;0;0;0;0;0
45;57;60;61;0;0;0;0
66;0;0;0;0;0;0;0
66;0;0;0;0;0;0;0
68;66;0;0;0;0;0;0
65;0;0;0;0;0;0;0
85;0;0;0;0;0;0;0
54;70;61;0;0;0;0;0
65;70;61;0;0;0;0;0
87;0;0;0;0;0;0;0
85;0;0;0;0;0;0;0
82;0;0;0;0;0;0;0
84;0;0;0;0;0;0;0
85;77;0;0;0;0;0;0
53;60;63;0;0;0;0;0
82;0;0;0;0;0;0;0
68;0;0;0;0;0;0;0
75;84;0;0;0;0;0;0
53;60;63;0;0;0;0;0
68;0;0;0;0;0;0;0
75;84;0;0;0;0;0;0
80;73;0;0;0;0;0;0
77;0;0;0;0;0;0;0
65;0;0;0;0;0;0;0
72;0;0;0;0;0;0;0
54;65;70;61;0;0;0;0
77;0;0;0;0;0;0;0
72;0;0;0;0;0;0;0
82;0;0;0;0;0;0;0
84;0;0;0;0;0;0;0
85;0;0;0;0;0;0;0
82;0;0;0;0;0;0;0
63;68;60;53;84;0;0;0
78;0;0;0;0;0;0;0
80;0;0;0;0;0;0;0
63;68;60;53;84;0;0;0
78;0;0;0;0;0;0;0
80;77;0;0;0;0;0;0
46;58;65;61;0;0;0;0
82;61;0;0;0;0;0;0
75;0;0;0;0;0;0;0
77;0;0;0;0;0;0;0
75;0;0;0;0;0;0;0
73;0;0;0;0;0;0;0
49;0;0;0;0;0;0;0
76;0;0;0;0;0;0;0
61;71;0;0;0;0;0;0
64;68;0;0;0;0;0;0
68;64;75;0;0;0;0;0
53;0;0;0;0;0;0;0
54;70;0;0;0;0;0;0
64;66;0;0;0;0;0;0
66;64;73;0;0;0;0;0
46;0;0;0;0;0;0;0
51;0;0;0;0;0;0;0
70;0;0;0;0;0;0;0
61;0;0;0;0;0;0;0
73;61;66;0;0;0;0;0
55;0;0;0;0;0;0;0
66;68;0;0;0;0;0;0
56;72;0;0;0;0;0;0
75;66;68;0;0;0;0;0
48;0;0;0;0;0;0;0
49;0;0;0;0;0;0;0
49;61;71;0;0;0;0;0
64;68;0;0;0;0;0;0
68;64;75;0;0;0;0;0
53;0;0;0;0;0;0;0
54;70;0;0;0;0;0;0
64;66;0;0;0;0;0;0
66;64;73;0;0;0;0;0
46;0;0;0;0;0;0;0
51;70;0;0;0;0;0;0
61;0;0;0;0;0;0;0
73;61;66;0;0;0;0;0
55;0;0;0;0;0;0;0
66;68;0;0;0;0;0;0
56;72;0;0;0;0;0;0
75;66;68;0;0;0;0;0
80;0;0;0;0;0;0;0
48;78;0;0;0;0;0;0
37;59;0;0;0;0;0;0
52;49;56;0;0;0;0;0
49;56;52;63;0;0;0;0
49;52;56;63;0;0;0;0
40;0;0;0;0;0;0;0
42;54;52;0;0;0;0;0
58;0;0;0;0;0;0;0
54;61;52;42;0;0;0;0
42;52;54;61;0;0;0;0
40;0;0;0;0;0;0;0
49;39;0;0;0;0;0;0
54;0;0;0;0;0;0;0
58;0;0;0;0;0;0;0
39;49;61;0;0;0;0;0
39;54;61;49;0;0;0;0
43;0;0;0;0;0;0;0
56;54;44;0;0;0;0;0
60;0;0;0;0;0;0;0
56;63;0;0;0;0;0;0
44;54;0;0;0;0;0;0
54;0;0;0;0;0;0;0
64;44;0;0;0;0;0;0
64;44;66;0;0;0;0;0
64;49;58;68;71;0;0;0
67;0;0;0;0;0;0;0
52;61;59;0;0;0;0;0
67;69;0;0;0;0;0;0
67;0;0;0;0;0;0;0
66;0;0;0;0;0;0;0
61;47;58;66;0;0;0;0
59;44;53;63;0;0;0;0
37;0;0;0;0;0;0;0
49;56;63;64;0;0;0;0
71;0;0;0;0;0;0;0
78;0;0;0;0;0;0;0
75;0;0;0;0;0;0;0
42;0;0;0;0;0;0;0
35;47;54;61;63;0;0;0
70;0;0;0;0;0;0;0
78;0;0;0;0;0;0;0
75;0;0;0;0;0;0;0
80;0;0;0;0;0;0;0
73;0;0;0;0;0;0;0
37;0;0;0;0;0;0;0
49;56;63;64;0;0;0;0
71;0;0;0;0;0;0;0
78;0;0;0;0;0;0;0
75;0;0;0;0;0;0;0
42;0;0;0;0;0;0;0
35;0;0;0;0;0;0;0
47;54;61;63;0;0;0;0
70;0;0;0;0;0;0;0
78;0;0;0;0;0;0;0
75;0;0;0;0;0;0;0
44;0;0;0;0;0;0;0
80;0;0;0;0;0;0;0
73;0;0;0;0;0;0;0
59;62;66;73;0;0;0;0
72;0;0;0;0;0;0;0
71;0;0;0;0;0;0;0
69;0;0;0;0;0;0;0
69;76;0;0;0;0;0;0
65;69;62;76;0;0;0;0
75;0;0;0;0;0;0;0
74;0;0;0;0;0;0;0
72;0;0;0;0;0;0;0
72;79;0;0;0;0;0;0
64;68;61;75;0;0;0;0
74;0;0;0;0;0;0;0
73;0;0;0;0;0;0;0
71;0;0;0;0;0;0;0
71;78;0;0;0;0;0;0
63;67;60;74;0;0;0;0
73;0;0;0;0;0;0;0
72;0;0;0;0;0;0;0
70;0;0;0;0;0;0;0
70;77;0;0;0;0;0;0
46;53;57;62;0;0;0;0
46;57;62;65;0;0;0;0
48;55;62;64;0;0;0;0
50;57;60;65;0;0;0;0
50;57;60;65;0;0;0;0
50;0;0;0;0;0;0;0
50;60;65;69;81;0;0;0
50;57;60;65;77;0;0;0
45;55;60;64;76;0;0;0
45;55;60;64;0;0;0;0
45;60;64;67;0;0;0;0
45;55;60;64;0;0;0;0
45;55;60;64;0;0;0;0
46;60;65;69;81;0;0;0
45;55;60;64;84;0;0;0
54;59;62;66;69;0;0;0
55;64;65;69;0;0;0;0
60;0;0;0;0;0;0;0
67;0;0;0;0;0;0;0
60;0;0;0;0;0;0;0
54;0;0;0;0;0;0;0
54;59;62;66;69;0;0;0
55;64;65;69;0;0;0;0
60;0;0;0;0;0;0;0
67;0;0;0;0;0;0;0
60;0;0;0;0;0;0;0
54;0;0;0;0;0;0;0
47;59;62;66;69;73;0;0
71;0;0;0;0;0;0;0
47;0;0;0;0;0;0;0
59;62;66;69;73;0;0;0
47;0;0;0;0;0;0;0
71;0;0;0;0;0;0;0
47;59;62;66;69;73;0;0
71;0;0;0;0;0;0;0
47;0;0;0;0;0;0;0
59;62;66;69;73;0;0;0
71;0;0;0;0;0;0;0
45;0;0;0;0;0;0;0
40;0;0;0;0;0;0;0
43;55;59;62;69;0;0;0
66;0;0;0;0;0;0;0
66;0;0;0;0;0;0;0
43;0;0;0;0;0;0;0
55;59;62;69;0;0;0;0
66;0;0;0;0;0;0;0
43;0;0;0;0;0;0;0
66;0;0;0;0;0;0;0
40;55;59;62;69;0;0;0
66;0;0;0;0;0;0;0
66;0;0;0;0;0;0;0
50;0;0;0;0;0;0;0
55;59;62;69;0;0;0;0
66;0;0;0;0;0;0;0
66;0;0;0;0;0;0;0
45;0;0;0;0;0;0;0
63;0;0;0;0;0;0;0
48;0;0;0;0;0;0;0
55;0;0;0;0;0;0;0
65;0;0;0;0;0;0;0
62;0;0;0;0;0;0;0
67;0;0;0;0;0;0;0
63;0;0;0;0;0;0;0
70;0;0;0;0;0;0;0
65;0;0;0;0;0;0;0
72;0;0;0;0;0;0;0
74;0;0;0;0;0;0;0
67;0;0;0;0;0;0;0
70;0;0;0;0;0;0;0
82;72;0;0;0;0;0;0
63;0;0;0;0;0;0;0
48;0;0;0;0;0;0;0
55;0;0;0;0;0;0;0
65;0;0;0;0;0;0;0
62;0;0;0;0;0;0;0
74;0;0;0;0;0;0;0
70;0;0;0;0;0;0;0
67;0;0;0;0;0;0;0
74;79;0;0;0;0;0;0
53;0;0;0;0;0;0;0
60;0;0;0;0;0;0;0
68;0;0;0;0;0;0;0
67;0;0;0;0;0;0;0
72;0;0;0;0;0;0;0
68;0;0;0;0;0;0;0
75;0;0;0;0;0;0;0
70;77;0;0;0;0;0;0
79;0;0;0;0;0;0;0
72;0;0;0;0;0;0;0
82;0;0;0;0;0;0;0
75;0;0;0;0;0;0;0
86;72;0;0;0;0;0;0
53;0;0;0;0;0;0;0
60;0;0;0;0;0;0;0
68;0;0;0;0;0;0;0
67;0;0;0;0;0;0;0
79;0;0;0;0;0;0;0
82;0;0;0;0;0;0;0
70;77;0;0;0;0;0;0
86;72;0;0;0;0;0;0
75;0;0;0;0;0;0;0
82;0;0;0;0;0;0;0
75;79;84;0;0;0;0;0
82;0;0;0;0;0;0;0
82;0;0;0;0;0;0;0
60;0;0;0;0;0;0;0
53;0;0;0;0;0;0;0
39;0;0;0;0;0;0;0
51;55;58;0;0;0;0;0
62;0;0;0;0;0;0;0
51;0;0;0;0;0;0;0
55;0;0;0;0;0;0;0
58;65;0;0;0;0;0;0
55;62;0;0;0;0;0;0
51;0;0;0;0;0;0;0
46;0;0;0;0;0;0;0
56;60;62;0;0;0;0;0
65;0;0;0;0;0;0;0
56;60;0;0;0;0;0;0
62;68;0;0;0;0;0;0
43;55;59;70;0;0;0;0
47;55;59;62;68;0;0;0
48;55;0;0;0;0;0;0
